playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts,season_type
8480893,2025,Kirill Marchenko,CBJ,R,5on5,50,44858.0,910.0,48.49,0.51,0.51,0.52,0.5,0.51,0.5,139.0,117.17,10.57,7.61,28.68,3.83,61.71,45.59,10.28,10.68,10.38,7.0,4.0,102.0,56.0,57.0,215.0,25.0,14.0,14.0,1.0,24.0,0.0,52.0,54.0,88.0,144.0,9.0,18.0,2.0,37.0,25.0,56.0,116.0,35.0,7.0,4.2,4.26,2.11,7.0,5.0,2.0,216.71,158.0,159.84,20.0,1.59,2.3,2.82,9.34,9.43,9.28,910.0,179.0,71.0,187.0,473.0,112.0,155.0,135.0,508.0,2.0,3.0,105921.0,18.0,22.0,11.0,27.0,420.15,36.17,34.23,36.51,34.58,362.0,207.0,206.0,775.0,34.0,53.0,6.0,429.0,107.0,33.0,13.37,13.39,9.42,15.0,15.0,4.0,785.21,569.0,576.87,5.85,9.37,9.37,32.65,33.02,32.17,409.37,35.35,33.63,35.11,33.4,380.0,171.0,175.0,726.0,24.0,51.0,4.0,423.0,89.0,39.0,12.2,11.22,11.94,9.0,9.0,6.0,716.77,551.0,544.95,5.47,11.18,11.18,29.65,29.41,28.79,73.37,71.25,1758.0,1756.0,0.77,0.46,27.0,20.0,18.0,15.0,regular
8483432,2025,Luca Del Bel Belluz,CBJ,C,5on5,13,6762.0,151.0,-0.11,0.42,0.52,0.44,0.51,0.46,0.5,143.0,9.39,0.87,0.61,2.35,0.32,5.16,3.7,0.85,0.88,0.86,0.0,1.0,10.0,3.0,2.0,15.0,1.0,0.0,2.0,0.0,1.0,0.0,6.0,4.0,10.0,13.0,2.0,4.0,23.0,2.0,2.0,1.0,10.0,2.0,1.0,0.35,0.28,0.25,0.0,0.0,0.0,15.4,13.0,13.26,1.0,0.13,0.43,0.25,0.75,0.76,0.75,151.0,15.0,17.0,20.0,99.0,24.0,26.0,17.0,84.0,23.0,36.0,32725.0,4.0,2.0,1.0,10.0,51.43,3.37,3.3,3.45,3.38,46.0,26.0,24.0,96.0,2.0,5.0,0.0,61.0,8.0,3.0,1.56,1.1,0.71,1.0,1.0,0.0,97.71,72.0,72.94,0.66,0.74,0.74,3.3,3.38,3.35,59.15,4.64,4.52,4.57,4.45,53.0,30.0,41.0,124.0,4.0,6.0,0.0,68.0,9.0,6.0,1.91,1.16,1.57,3.0,1.0,0.0,122.64,83.0,82.29,0.8,1.43,1.43,4.01,3.94,3.87,24.01,22.51,523.0,508.0,0.02,0.16,2.0,4.0,1.0,4.0,regular
8484214,2025,Luca Pinelli,CBJ,C,5on5,3,2268.0,47.0,0.7,0.49,0.46,0.53,0.51,0.52,0.48,19.0,4.63,0.32,0.36,1.12,0.19,2.91,2.11,0.32,0.31,0.31,0.0,0.0,4.0,3.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,1.0,0.0,0.24,0.09,0.0,0.0,0.0,0.0,7.77,7.0,6.87,0.0,0.07,0.08,0.0,0.4,0.39,0.39,47.0,7.0,3.0,7.0,30.0,7.0,11.0,5.0,24.0,0.0,0.0,6609.0,0.0,0.0,0.0,1.0,19.81,2.1,2.0,2.02,1.93,20.0,7.0,10.0,37.0,1.0,3.0,1.0,20.0,4.0,3.0,0.78,0.5,0.81,0.0,0.0,1.0,36.33,27.0,26.7,0.3,0.69,0.69,1.7,1.65,1.62,19.12,2.18,1.97,2.21,2.0,18.0,7.0,8.0,33.0,1.0,4.0,0.0,15.0,6.0,4.0,0.43,0.74,1.01,0.0,1.0,0.0,33.79,25.0,25.53,0.3,0.84,0.84,1.64,1.69,1.64,4.14,4.79,96.0,92.0,0.06,0.17,2.0,2.0,2.0,2.0,regular
8478975,2025,Mason Marchment,CBJ,L,5on5,42,37480.0,755.0,21.39,0.49,0.47,0.49,0.47,0.47,0.48,131.0,68.89,6.67,4.67,16.63,2.51,36.67,27.83,6.45,6.63,6.4,5.0,3.0,57.0,38.0,36.0,131.0,17.0,9.0,9.0,2.0,11.0,0.0,32.0,34.0,48.0,86.0,15.0,30.0,9.0,46.0,13.0,49.0,67.0,23.0,5.0,2.35,3.01,1.32,5.0,3.0,1.0,131.2,95.0,95.53,12.0,0.98,0.67,1.38,6.28,6.27,6.12,755.0,109.0,70.0,139.0,437.0,133.0,138.0,113.0,371.0,9.0,16.0,86906.0,30.0,26.0,13.0,15.0,274.6,22.39,21.61,22.33,21.55,241.0,137.0,172.0,550.0,23.0,28.0,4.0,294.0,69.0,15.0,9.77,8.47,4.16,11.0,9.0,3.0,554.16,378.0,381.69,3.74,4.49,4.65,21.49,21.52,21.12,312.3,23.0,22.18,23.06,22.23,276.0,152.0,152.0,580.0,19.0,26.0,1.0,346.0,63.0,19.0,10.28,7.59,5.12,12.0,5.0,2.0,577.14,428.0,425.05,4.3,4.15,4.16,23.14,23.15,22.75,49.97,57.51,1320.0,1463.0,0.68,1.13,14.0,25.0,9.0,19.0,regular
8479671,2025,Mathieu Olivier,CBJ,R,5on5,42,32708.0,695.0,17.75,0.55,0.51,0.49,0.51,0.51,0.5,248.0,69.41,7.12,5.0,16.57,2.32,34.48,27.5,6.82,7.21,6.91,5.0,3.0,52.0,41.0,22.0,115.0,14.0,6.0,8.0,0.0,5.0,0.0,31.0,43.0,46.0,87.0,14.0,52.0,2.0,153.0,8.0,16.0,65.0,17.0,11.0,1.92,1.99,3.21,4.0,2.0,0.0,117.52,93.0,94.98,6.0,1.05,1.31,3.09,5.08,5.17,5.11,695.0,75.0,105.0,121.0,394.0,110.0,103.0,93.0,389.0,2.0,4.0,94319.0,52.0,46.0,14.0,20.0,292.94,24.8,23.18,25.03,23.44,259.0,139.0,130.0,528.0,27.0,39.0,3.0,313.0,51.0,34.0,8.74,6.36,9.7,16.0,8.0,3.0,540.44,398.0,407.21,4.01,9.24,9.24,19.56,19.91,19.4,275.81,20.44,19.6,20.37,19.5,257.0,126.0,166.0,549.0,17.0,24.0,1.0,312.0,54.0,17.0,9.46,6.41,4.57,11.0,4.0,2.0,543.97,383.0,379.67,3.7,4.58,4.58,19.56,19.51,19.05,70.06,67.97,1607.0,1535.0,1.33,2.36,23.0,26.0,20.0,24.0,regular
8482451,2025,Mikael Pyyhtia,CBJ,L,5on5,5,2964.0,64.0,2.1,0.59,0.58,0.59,0.53,0.59,0.56,55.0,9.36,0.69,0.57,2.37,0.29,4.59,3.49,0.64,0.69,0.64,0.0,0.0,6.0,6.0,3.0,15.0,1.0,1.0,2.0,0.0,3.0,0.0,3.0,3.0,5.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,1.0,0.29,0.11,0.28,1.0,0.0,0.0,15.16,12.0,12.03,0.0,0.12,0.36,0.28,0.53,0.53,0.51,64.0,5.0,9.0,10.0,40.0,8.0,6.0,4.0,46.0,0.0,0.0,12614.0,0.0,0.0,0.0,2.0,31.32,2.11,1.96,2.13,1.98,20.0,22.0,19.0,61.0,1.0,3.0,0.0,34.0,6.0,2.0,0.9,0.69,0.51,1.0,0.0,0.0,61.56,42.0,42.19,0.39,0.59,0.59,1.9,1.92,1.82,20.77,1.47,1.44,1.45,1.41,16.0,13.0,13.0,42.0,2.0,2.0,1.0,23.0,6.0,0.0,0.7,0.77,0.0,1.0,1.0,0.0,42.99,29.0,29.07,0.29,0.26,0.26,1.5,1.48,1.47,12.99,9.53,244.0,218.0,0.01,0.02,2.0,1.0,2.0,1.0,regular
8477425,2025,Miles Wood,CBJ,L,5on5,36,24805.0,547.0,10.19,0.47,0.51,0.47,0.51,0.45,0.5,276.0,56.83,7.0,4.29,14.0,2.36,28.19,20.15,6.47,7.03,6.52,2.0,2.0,50.0,26.0,15.0,91.0,11.0,7.0,7.0,0.0,9.0,1.0,28.0,24.0,43.0,69.0,8.0,16.0,1.0,44.0,3.0,24.0,46.0,18.0,12.0,1.58,2.29,3.13,0.0,5.0,2.0,92.2,76.0,76.89,7.0,0.92,1.66,2.28,5.65,5.74,5.55,547.0,57.0,61.0,80.0,349.0,100.0,76.0,68.0,303.0,1.0,7.0,83450.0,16.0,16.0,8.0,10.0,207.96,17.13,16.29,17.26,16.44,183.0,98.0,118.0,399.0,15.0,20.0,1.0,215.0,48.0,18.0,6.16,6.14,4.83,4.0,9.0,2.0,404.65,281.0,285.04,2.76,3.65,3.65,16.24,16.48,16.07,243.13,19.5,18.6,19.29,18.41,214.0,123.0,109.0,446.0,22.0,23.0,1.0,274.0,40.0,23.0,8.19,5.23,6.08,18.0,2.0,2.0,440.63,337.0,333.5,3.23,4.96,4.96,17.77,17.59,17.08,56.12,55.0,1336.0,1303.0,0.28,0.67,13.0,20.0,9.0,15.0,regular
8477497,2025,Sean Monahan,CBJ,C,5on5,51,39892.0,889.0,30.49,0.5,0.51,0.53,0.5,0.52,0.5,300.0,61.73,6.64,4.34,14.46,2.08,30.12,24.37,6.36,6.76,6.47,4.0,4.0,58.0,24.0,31.0,113.0,14.0,6.0,7.0,3.0,12.0,0.0,29.0,28.0,52.0,76.0,3.0,6.0,336.0,24.0,13.0,31.0,54.0,18.0,10.0,1.62,2.26,2.75,1.0,3.0,2.0,114.47,82.0,82.73,13.0,0.93,1.32,2.58,4.98,5.06,5.01,889.0,135.0,114.0,157.0,483.0,130.0,91.0,143.0,525.0,336.0,298.0,114175.0,6.0,16.0,8.0,15.0,385.66,31.1,29.98,31.51,30.39,361.0,158.0,231.0,750.0,34.0,41.0,6.0,398.0,90.0,31.0,11.59,11.09,8.41,11.0,17.0,6.0,757.51,519.0,524.59,5.09,7.98,7.75,28.43,28.8,28.33,359.83,30.74,29.07,30.6,28.94,327.0,160.0,181.0,668.0,30.0,45.0,5.0,374.0,81.0,32.0,11.33,10.27,9.15,11.0,12.0,7.0,665.89,487.0,485.73,4.94,9.39,9.39,26.29,26.16,25.61,79.73,77.47,1806.0,1795.0,1.1,0.86,31.0,33.0,21.0,23.0,regular
8478460,2025,Zach Werenski,CBJ,D,5on5,51,63744.0,1120.0,64.32,0.53,0.48,0.53,0.49,0.52,0.48,92.0,138.29,5.56,6.95,39.73,4.51,77.33,57.93,5.36,5.62,5.43,8.0,12.0,127.0,65.0,99.0,291.0,35.0,15.0,9.0,0.0,36.0,0.0,73.0,59.0,112.0,177.0,6.0,12.0,0.0,18.0,15.0,67.0,183.0,9.0,0.0,4.44,1.11,0.0,12.0,3.0,0.0,295.53,192.0,195.69,45.0,1.41,1.31,0.41,6.55,6.63,6.43,1120.0,155.0,142.0,224.0,599.0,101.0,174.0,194.0,651.0,0.0,0.0,91046.0,12.0,10.0,5.0,55.0,620.88,50.02,47.46,50.34,47.83,551.0,289.0,331.0,1171.0,59.0,60.0,3.0,651.0,144.0,45.0,19.9,17.64,12.47,31.0,24.0,4.0,1182.14,840.0,848.2,8.4,12.1,12.24,46.17,46.65,45.5,561.88,44.9,43.3,44.38,42.82,509.0,262.0,279.0,1050.0,48.0,57.0,4.0,608.0,119.0,44.0,18.09,14.99,11.82,31.0,8.0,9.0,1039.46,771.0,762.49,7.57,11.41,11.41,41.06,40.68,39.88,60.6,65.55,1396.0,1454.0,2.79,0.23,56.0,17.0,42.0,12.0,regular
8479944,2025,Zachary Aston-Reese,CBJ,L,5on5,26,13820.0,321.0,4.11,0.47,0.51,0.47,0.51,0.47,0.5,286.0,20.02,2.25,1.56,4.98,0.66,10.33,7.21,2.19,2.21,2.15,3.0,1.0,16.0,11.0,3.0,30.0,5.0,1.0,2.0,0.0,8.0,0.0,6.0,10.0,15.0,26.0,6.0,12.0,5.0,69.0,2.0,10.0,19.0,3.0,5.0,0.63,0.47,1.15,0.0,0.0,1.0,29.81,27.0,26.63,5.0,0.33,0.46,0.43,2.16,2.14,2.12,321.0,20.0,42.0,50.0,209.0,55.0,43.0,37.0,186.0,5.0,18.0,63995.0,12.0,12.0,6.0,15.0,97.4,7.82,7.6,7.79,7.57,86.0,48.0,59.0,193.0,6.0,10.0,1.0,107.0,17.0,10.0,3.07,2.32,2.43,3.0,1.0,2.0,194.93,134.0,133.96,1.29,1.92,1.92,7.19,7.21,7.14,111.22,8.72,8.36,8.85,8.47,91.0,63.0,62.0,216.0,7.0,7.0,1.0,124.0,23.0,7.0,3.69,2.87,2.16,5.0,1.0,1.0,216.78,154.0,155.36,1.49,1.73,1.73,8.47,8.53,8.34,48.87,47.61,1085.0,1026.0,0.44,0.36,9.0,10.0,8.0,10.0,regular
8483609,2025,Adam Klapka,CGY,R,5on5,54,31810.0,733.0,11.1,0.47,0.49,0.48,0.52,0.48,0.51,513.0,65.31,5.72,4.44,16.46,2.26,33.78,25.33,5.53,5.72,5.52,4.0,2.0,54.0,34.0,33.0,121.0,11.0,5.0,4.0,1.0,8.0,0.0,35.0,36.0,49.0,83.0,22.0,59.0,9.0,192.0,9.0,19.0,65.0,16.0,7.0,1.92,1.98,1.82,2.0,1.0,2.0,120.43,88.0,88.27,5.0,0.93,0.98,1.46,5.19,5.16,5.11,733.0,56.0,57.0,106.0,514.0,118.0,119.0,85.0,411.0,9.0,19.0,125744.0,59.0,39.0,12.0,33.0,247.28,19.98,19.26,20.04,19.3,214.0,123.0,161.0,498.0,17.0,17.0,1.0,262.0,51.0,24.0,6.92,6.21,6.85,9.0,5.0,3.0,496.41,337.0,336.84,3.28,4.45,4.45,18.81,18.78,18.59,263.67,22.12,21.39,22.39,21.66,227.0,133.0,170.0,530.0,16.0,24.0,2.0,274.0,62.0,24.0,8.31,7.81,5.99,5.0,6.0,5.0,539.77,360.0,364.79,3.66,4.23,4.23,21.55,21.87,21.5,85.27,87.03,2141.0,1983.0,1.06,1.18,32.0,25.0,22.0,19.0,regular
8476399,2025,Blake Coleman,CGY,L,5on5,44,34718.0,782.0,27.94,0.53,0.49,0.54,0.5,0.53,0.5,211.0,87.37,8.83,6.27,20.82,2.9,44.26,32.93,8.65,8.82,8.63,4.0,2.0,87.0,29.0,26.0,142.0,16.0,10.0,8.0,0.0,13.0,0.0,37.0,48.0,77.0,106.0,12.0,27.0,6.0,104.0,9.0,37.0,73.0,35.0,8.0,2.3,4.5,2.02,4.0,5.0,1.0,142.07,116.0,116.56,14.0,1.33,2.0,1.4,8.76,8.73,8.67,782.0,54.0,156.0,157.0,415.0,145.0,71.0,115.0,451.0,6.0,11.0,93020.0,27.0,25.0,11.0,20.0,302.14,24.81,24.16,24.79,24.14,283.0,123.0,174.0,580.0,25.0,30.0,4.0,311.0,69.0,26.0,8.44,8.83,7.55,11.0,7.0,7.0,578.72,406.0,405.95,4.05,6.63,6.66,22.2,22.12,21.89,270.86,22.41,21.2,22.6,21.38,237.0,127.0,138.0,502.0,24.0,31.0,3.0,270.0,74.0,20.0,7.49,9.1,5.82,9.0,10.0,5.0,504.61,364.0,364.33,3.62,6.13,6.18,19.85,20.0,19.63,63.22,67.05,1551.0,1527.0,0.47,0.93,15.0,25.0,11.0,22.0,regular
8481167,2025,Brayden Pachal,CGY,D,5on5,26,19439.0,484.0,6.68,0.58,0.51,0.54,0.51,0.54,0.52,144.0,24.45,0.83,1.34,7.07,0.78,14.86,10.11,0.82,0.83,0.82,2.0,1.0,19.0,16.0,30.0,65.0,3.0,0.0,2.0,0.0,5.0,0.0,15.0,13.0,19.0,35.0,7.0,17.0,0.0,63.0,5.0,19.0,33.0,2.0,0.0,0.59,0.24,0.0,0.0,0.0,0.0,64.58,35.0,34.83,15.0,0.27,0.62,0.0,1.1,1.11,1.09,484.0,37.0,32.0,44.0,371.0,75.0,76.0,35.0,298.0,0.0,0.0,54208.0,17.0,19.0,7.0,20.0,174.12,13.91,13.6,13.85,13.55,155.0,81.0,107.0,343.0,10.0,16.0,1.0,174.0,48.0,14.0,4.58,5.82,3.51,4.0,5.0,1.0,341.32,236.0,235.5,2.38,3.0,3.0,13.3,13.29,13.15,143.69,9.92,9.72,10.05,9.83,120.0,82.0,91.0,293.0,12.0,8.0,2.0,170.0,24.0,8.0,4.78,3.12,2.02,6.0,3.0,3.0,294.77,202.0,202.19,1.91,1.4,1.4,10.43,10.48,10.34,39.52,38.0,914.0,867.0,1.72,0.31,37.0,6.0,31.0,4.0,regular
8482074,2025,Connor Zary,CGY,C,5on5,53,39285.0,830.0,22.2,0.48,0.49,0.51,0.51,0.5,0.51,331.0,69.15,7.85,4.71,15.44,2.27,32.9,26.84,7.37,7.89,7.38,2.0,5.0,62.0,28.0,20.0,110.0,12.0,5.0,5.0,1.0,16.0,0.0,33.0,31.0,57.0,85.0,5.0,10.0,48.0,33.0,8.0,31.0,60.0,22.0,8.0,2.18,2.81,2.87,0.0,4.0,1.0,109.25,90.0,89.84,8.0,1.0,1.17,2.95,5.91,5.85,5.76,830.0,79.0,99.0,133.0,519.0,155.0,117.0,99.0,459.0,48.0,63.0,115311.0,10.0,24.0,12.0,13.0,326.69,25.7,24.64,25.75,24.67,308.0,137.0,196.0,641.0,21.0,36.0,4.0,355.0,66.0,24.0,10.01,8.61,7.08,8.0,8.0,5.0,637.6,445.0,443.99,4.35,7.62,7.66,22.39,22.23,21.96,324.06,27.66,26.41,27.98,26.71,270.0,168.0,166.0,604.0,22.0,33.0,2.0,330.0,82.0,26.0,9.91,10.57,7.18,8.0,9.0,5.0,611.29,438.0,441.02,4.32,6.31,6.31,25.68,25.97,25.5,78.48,80.69,1939.0,1879.0,0.86,0.66,25.0,25.0,19.0,18.0,regular
8482624,2025,Daniil Miromanov,CGY,D,5on5,1,976.0,28.0,-0.65,0.18,0.7,0.26,0.55,0.23,0.59,4.0,0.74,0.01,0.03,0.22,0.02,0.43,0.3,0.01,0.01,0.01,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.89,1.0,0.92,1.0,0.01,0.0,0.0,0.01,0.01,0.01,28.0,1.0,6.0,3.0,18.0,3.0,2.0,4.0,19.0,0.0,0.0,2094.0,0.0,0.0,0.0,2.0,3.7,0.2,0.2,0.2,0.2,4.0,1.0,3.0,8.0,2.0,0.0,0.0,4.0,1.0,0.0,0.09,0.11,0.0,1.0,1.0,0.0,8.19,5.0,5.09,0.04,0.0,0.0,0.23,0.24,0.24,12.56,0.92,0.92,0.95,0.95,10.0,7.0,6.0,23.0,2.0,0.0,0.0,14.0,2.0,1.0,0.41,0.23,0.27,0.0,1.0,1.0,22.47,17.0,16.78,0.17,0.0,0.0,1.08,1.12,1.12,2.09,0.9,43.0,35.0,0.03,0.0,2.0,0.0,2.0,0.0,regular
8478211,2025,Dryden Hunt,CGY,L,5on5,3,1608.0,35.0,-0.3,0.61,0.36,0.43,0.45,0.5,0.45,30.0,3.39,0.57,0.3,0.8,0.11,1.34,0.88,0.49,0.6,0.51,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.0,2.0,0.0,9.0,0.0,3.0,1.0,2.0,1.0,0.02,0.28,0.28,0.0,0.0,0.0,5.07,4.0,4.04,0.0,0.06,0.0,0.46,0.18,0.18,0.17,35.0,3.0,6.0,2.0,24.0,6.0,4.0,7.0,18.0,0.0,0.0,7373.0,2.0,2.0,1.0,4.0,12.69,1.12,1.02,1.17,1.06,11.0,6.0,6.0,23.0,0.0,2.0,0.0,13.0,2.0,2.0,0.3,0.28,0.54,0.0,0.0,0.0,23.27,17.0,17.21,0.17,0.46,0.46,0.83,0.85,0.83,11.93,0.72,0.72,0.71,0.71,11.0,6.0,13.0,30.0,3.0,1.0,0.0,15.0,1.0,1.0,0.38,0.13,0.22,2.0,0.0,1.0,30.28,17.0,16.96,0.16,0.02,0.02,0.86,0.85,0.84,2.99,5.35,91.0,112.0,0.0,0.0,0.0,1.0,0.0,0.0,regular
8484150,2025,Hunter Brzustewicz,CGY,D,5on5,18,14105.0,337.0,4.53,0.47,0.41,0.53,0.48,0.5,0.46,97.0,18.86,0.66,0.91,6.07,0.62,10.0,7.75,0.64,0.64,0.62,0.0,1.0,16.0,10.0,21.0,47.0,2.0,1.0,3.0,0.0,1.0,0.0,12.0,9.0,15.0,25.0,0.0,0.0,0.0,9.0,0.0,13.0,25.0,1.0,0.0,0.57,0.09,0.0,1.0,0.0,0.0,45.77,26.0,25.13,11.0,0.19,0.31,0.0,0.84,0.82,0.8,337.0,29.0,20.0,37.0,251.0,51.0,40.0,34.0,212.0,0.0,0.0,40112.0,0.0,6.0,3.0,8.0,109.39,8.25,7.97,8.13,7.85,104.0,47.0,79.0,230.0,8.0,9.0,1.0,121.0,22.0,8.0,3.5,2.75,1.99,6.0,0.0,2.0,226.11,151.0,147.68,1.45,1.32,1.32,8.38,8.26,8.17,112.48,9.47,9.17,9.56,9.25,105.0,49.0,51.0,205.0,9.0,14.0,1.0,115.0,29.0,10.0,3.09,3.69,2.7,5.0,4.0,0.0,209.87,154.0,156.46,1.6,2.14,2.14,8.94,9.06,8.87,23.35,33.38,639.0,688.0,0.39,0.08,26.0,2.0,16.0,2.0,regular
8479402,2025,Jake Bean,CGY,D,5on5,16,14540.0,348.0,5.35,0.59,0.52,0.55,0.52,0.58,0.51,67.0,15.13,0.49,0.85,4.93,0.57,8.81,6.34,0.46,0.49,0.48,1.0,0.0,16.0,6.0,22.0,44.0,2.0,1.0,3.0,0.0,3.0,0.0,9.0,6.0,15.0,21.0,3.0,6.0,0.0,3.0,5.0,15.0,22.0,0.0,0.0,0.49,0.0,0.0,1.0,0.0,0.0,43.71,22.0,22.26,7.0,0.17,0.91,0.05,0.61,0.62,0.58,348.0,26.0,30.0,41.0,251.0,55.0,47.0,36.0,210.0,0.0,0.0,32034.0,6.0,0.0,0.0,27.0,139.36,11.62,11.25,11.57,11.2,131.0,61.0,76.0,268.0,7.0,16.0,1.0,153.0,25.0,14.0,4.7,3.05,3.87,2.0,3.0,2.0,265.42,192.0,191.65,1.95,3.5,3.5,10.06,10.02,9.9,100.39,8.22,7.91,8.29,7.98,93.0,47.0,76.0,216.0,13.0,5.0,0.0,109.0,23.0,8.0,3.11,2.69,2.43,7.0,4.0,2.0,218.82,140.0,140.98,1.42,1.1,1.1,8.54,8.64,8.48,19.57,18.41,509.0,462.0,1.29,0.03,29.0,3.0,21.0,2.0,regular
