playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts,season_type
8480860,2025,Kevin Bahl,CGY,D,all,53,69395.0,1642.0,9.2,0.41,0.52,0.43,0.55,0.42,0.54,145.0,44.7,2.08,2.72,13.14,1.45,25.56,18.05,1.99,2.08,2.0,3.0,7.0,44.0,19.0,41.0,104.0,13.0,3.0,9.0,0.0,7.0,0.0,19.0,25.0,41.0,60.0,15.0,33.0,0.0,83.0,34.0,68.0,58.0,4.0,1.0,1.38,0.45,0.24,3.0,0.0,0.0,104.85,63.0,63.61,53.0,0.58,1.74,0.24,2.42,2.42,2.35,1642.0,129.0,274.0,213.0,1026.0,165.0,183.0,200.0,1094.0,0.0,0.0,123268.0,33.0,25.0,11.0,79.0,525.75,49.19,47.22,49.2,47.21,476.0,238.0,258.0,972.0,51.0,56.0,7.0,544.0,117.0,53.0,15.28,14.62,19.29,24.0,12.0,15.0,971.47,714.0,714.62,7.31,12.53,12.53,43.97,43.78,43.1,723.8,70.48,65.05,70.69,65.26,653.0,329.0,326.0,1308.0,54.0,94.0,10.0,713.0,193.0,76.0,21.95,23.32,25.22,20.0,19.0,15.0,1314.34,982.0,983.71,11.88,20.44,20.49,61.87,62.17,60.08,106.06,96.05,2260.0,1856.0,0.0,0.0,0.0,0.0,0.0,0.0,regular
8477346,2025,MacKenzie Weegar,CGY,D,all,54,75262.0,1726.0,24.78,0.49,0.48,0.53,0.49,0.52,0.48,116.0,119.72,3.95,6.8,35.0,3.98,71.21,51.06,3.88,3.94,3.88,8.0,6.0,121.0,51.0,118.0,290.0,17.0,3.0,13.0,0.0,34.0,0.0,56.0,66.0,118.0,169.0,16.0,35.0,0.0,123.0,19.0,88.0,167.0,5.0,0.0,3.41,0.53,0.0,3.0,0.0,0.0,289.61,172.0,172.57,63.0,1.46,1.5,0.1,5.3,5.3,5.22,1726.0,174.0,215.0,250.0,1087.0,170.0,209.0,224.0,1123.0,0.0,0.0,121001.0,35.0,11.0,4.0,125.0,691.5,61.27,58.68,61.06,58.49,651.0,287.0,412.0,1350.0,42.0,73.0,9.0,722.0,148.0,68.0,20.43,18.89,21.96,15.0,12.0,15.0,1344.12,938.0,937.25,10.7,15.44,15.75,56.23,56.17,54.82,630.68,63.68,60.95,64.3,61.53,581.0,273.0,360.0,1214.0,75.0,66.0,3.0,591.0,202.0,61.0,18.07,25.47,20.14,22.0,33.0,20.0,1220.32,854.0,858.25,10.07,11.68,11.68,62.07,62.58,60.88,96.46,104.95,1938.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,regular
8481028,2025,Martin Pospisil,CGY,C,all,5,3567.0,90.0,1.01,0.52,0.48,0.58,0.52,0.57,0.52,48.0,9.8,0.55,0.59,2.88,0.39,5.73,3.86,0.55,0.53,0.53,0.0,0.0,7.0,7.0,2.0,16.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,4.0,7.0,14.0,2.0,4.0,1.0,22.0,2.0,1.0,12.0,2.0,0.0,0.35,0.2,0.0,0.0,0.0,0.0,15.57,14.0,13.78,0.0,0.12,0.18,0.05,0.62,0.59,0.59,90.0,10.0,5.0,14.0,61.0,11.0,7.0,13.0,59.0,1.0,3.0,14607.0,4.0,4.0,2.0,1.0,32.8,1.91,1.86,1.85,1.81,28.0,18.0,19.0,65.0,0.0,5.0,0.0,40.0,5.0,1.0,1.07,0.62,0.21,0.0,0.0,0.0,63.47,46.0,44.98,0.42,0.46,0.46,1.86,1.82,1.78,25.07,1.74,1.62,1.82,1.69,20.0,14.0,13.0,47.0,5.0,3.0,0.0,29.0,4.0,1.0,0.9,0.49,0.35,3.0,2.0,0.0,48.78,34.0,35.23,0.39,0.4,0.4,1.73,1.82,1.72,12.26,13.26,276.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,regular
8482679,2025,Matt Coronato,CGY,R,all,53,52756.0,1086.0,30.61,0.52,0.47,0.57,0.48,0.56,0.48,281.0,134.82,14.44,9.71,30.63,4.18,69.66,48.39,13.73,14.44,13.74,7.0,8.0,127.0,50.0,80.0,257.0,29.0,14.0,17.0,2.0,27.0,0.0,53.0,66.0,113.0,163.0,8.0,16.0,46.0,11.0,12.0,36.0,127.0,35.0,15.0,4.16,4.7,5.57,6.0,3.0,5.0,253.38,177.0,175.18,10.0,2.22,4.03,3.38,13.28,13.28,12.92,1086.0,235.0,116.0,158.0,577.0,123.0,158.0,187.0,618.0,46.0,72.0,139907.0,16.0,22.0,11.0,17.0,518.69,48.15,45.68,47.99,45.53,481.0,220.0,305.0,1006.0,42.0,51.0,8.0,529.0,123.0,49.0,15.55,15.91,16.69,19.0,10.0,13.0,998.9,701.0,697.64,8.86,12.15,12.15,44.85,44.75,43.28,410.55,44.45,42.23,44.85,42.6,387.0,175.0,190.0,752.0,47.0,49.0,5.0,394.0,118.0,50.0,11.65,14.77,18.04,19.0,13.0,15.0,758.51,562.0,566.17,5.93,10.24,10.24,40.14,40.54,39.32,106.98,121.44,2211.0,2391.0,0.0,0.0,0.0,0.0,0.0,0.0,regular
8484860,2025,Matvei Gridin,CGY,R,all,11,9242.0,192.0,2.97,0.54,0.45,0.51,0.5,0.51,0.49,89.0,20.16,1.56,1.45,5.3,0.73,11.12,7.84,1.49,1.52,1.45,1.0,1.0,19.0,9.0,14.0,42.0,4.0,2.0,3.0,0.0,2.0,0.0,12.0,9.0,17.0,26.0,0.0,0.0,1.0,6.0,4.0,16.0,22.0,5.0,1.0,0.66,0.67,0.23,1.0,1.0,0.0,40.63,28.0,27.49,3.0,0.32,0.56,0.23,1.65,1.61,1.54,192.0,44.0,11.0,20.0,117.0,25.0,25.0,30.0,112.0,1.0,6.0,30910.0,0.0,4.0,2.0,8.0,84.38,7.57,7.23,7.45,7.1,69.0,46.0,54.0,169.0,7.0,8.0,0.0,89.0,19.0,7.0,2.71,2.32,2.54,3.0,2.0,2.0,166.33,115.0,113.28,1.35,1.31,1.31,7.61,7.48,7.23,80.0,6.35,6.23,6.52,6.39,69.0,43.0,48.0,160.0,11.0,8.0,2.0,87.0,19.0,6.0,2.68,2.23,1.45,5.0,5.0,1.0,162.76,112.0,113.93,1.11,1.42,1.42,6.04,6.2,6.1,21.23,26.14,504.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,regular
8474150,2025,Mikael Backlund,CGY,C,all,54,57243.0,1294.0,37.62,0.46,0.49,0.48,0.52,0.47,0.51,214.0,137.21,12.73,8.26,31.28,4.37,67.39,58.97,12.38,12.71,12.35,19.0,2.0,131.0,52.0,51.0,234.0,33.0,12.0,13.0,4.0,28.0,0.0,52.0,78.0,119.0,171.0,5.0,10.0,495.0,20.0,23.0,48.0,139.0,27.0,17.0,3.15,3.31,6.28,2.0,2.0,8.0,234.22,183.0,182.4,15.0,1.83,2.98,4.07,10.5,10.46,10.33,1294.0,88.0,328.0,222.0,656.0,198.0,113.0,182.0,801.0,495.0,485.0,139020.0,10.0,12.0,6.0,18.0,493.63,48.7,47.26,48.67,47.23,463.0,204.0,258.0,925.0,50.0,50.0,11.0,507.0,104.0,56.0,13.3,13.39,22.02,17.0,12.0,21.0,922.66,667.0,666.05,6.96,11.4,11.4,44.26,44.16,43.68,549.47,56.09,51.81,56.38,52.07,497.0,243.0,253.0,993.0,45.0,73.0,7.0,518.0,164.0,58.0,15.05,20.67,20.38,16.0,13.0,16.0,997.87,740.0,741.59,9.64,15.51,15.56,50.17,50.41,48.45,109.03,112.54,2363.0,2218.0,0.0,0.0,0.0,0.0,0.0,0.0,regular
8480028,2025,Morgan Frost,CGY,C,all,54,49736.0,1064.0,27.83,0.57,0.45,0.58,0.48,0.58,0.47,359.0,97.63,12.58,7.69,22.28,3.54,50.99,34.93,11.93,12.49,11.85,9.0,6.0,95.0,37.0,39.0,171.0,27.0,12.0,12.0,3.0,15.0,0.0,40.0,53.0,83.0,120.0,10.0,20.0,371.0,35.0,13.0,32.0,84.0,31.0,17.0,2.85,3.81,5.93,5.0,3.0,4.0,170.32,132.0,131.91,9.0,1.82,2.81,4.47,9.94,9.9,9.65,1064.0,254.0,89.0,154.0,567.0,99.0,162.0,153.0,650.0,371.0,296.0,146527.0,20.0,18.0,9.0,24.0,511.65,50.26,47.88,50.08,47.73,471.0,217.0,249.0,937.0,48.0,61.0,10.0,513.0,122.0,53.0,14.73,15.47,20.05,16.0,16.0,16.0,931.08,688.0,684.66,9.07,15.56,15.56,43.75,43.64,42.19,366.96,37.74,36.35,37.96,36.56,322.0,183.0,167.0,672.0,40.0,29.0,2.0,372.0,97.0,36.0,11.4,11.46,14.88,10.0,15.0,15.0,674.51,505.0,506.39,5.11,4.65,4.65,38.21,38.47,37.44,107.48,130.9,2351.0,2539.0,0.0,0.0,0.0,0.0,0.0,0.0,regular
8475172,2025,Nazem Kadri,CGY,C,all,54,63137.0,1214.0,38.37,0.54,0.45,0.57,0.47,0.55,0.47,118.0,165.7,14.49,12.73,37.08,5.52,92.56,59.61,14.05,14.42,13.98,13.0,13.0,150.0,72.0,93.0,315.0,35.0,9.0,17.0,0.0,29.0,0.0,80.0,87.0,141.0,213.0,10.0,22.0,380.0,33.0,15.0,58.0,158.0,55.0,9.0,5.25,6.57,2.67,4.0,4.0,1.0,314.0,222.0,222.69,11.0,2.9,3.22,2.15,15.24,15.21,14.82,1214.0,273.0,92.0,164.0,685.0,113.0,191.0,196.0,714.0,380.0,388.0,133126.0,22.0,44.0,22.0,18.0,625.4,63.36,59.74,63.13,59.52,572.0,278.0,377.0,1227.0,47.0,79.0,9.0,626.0,152.0,72.0,19.16,18.44,25.76,15.0,15.0,17.0,1221.46,850.0,848.81,10.82,19.16,19.16,55.01,54.85,52.82,503.11,55.0,52.16,55.46,52.6,469.0,213.0,230.0,912.0,53.0,57.0,6.0,479.0,135.0,68.0,14.59,17.45,22.96,21.0,14.0,18.0,920.99,682.0,687.7,7.16,12.01,12.01,50.15,50.54,48.78,94.38,113.64,2061.0,2299.0,0.0,0.0,0.0,0.0,0.0,0.0,regular
8482209,2025,Rory Kerins,CGY,C,all,2,1902.0,38.0,0.55,0.78,0.54,0.57,0.56,0.6,0.57,14.0,3.9,0.96,0.41,0.85,0.27,1.45,1.07,0.86,0.89,0.79,0.0,0.0,1.0,4.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.09,0.0,0.87,0.0,0.0,0.0,5.6,5.0,4.64,0.0,0.09,0.62,0.62,0.44,0.4,0.4,38.0,3.0,3.0,6.0,26.0,8.0,6.0,2.0,22.0,0.0,3.0,5598.0,0.0,0.0,0.0,3.0,23.11,2.46,2.33,2.35,2.23,24.0,8.0,11.0,43.0,0.0,3.0,0.0,25.0,2.0,5.0,0.88,0.21,1.37,0.0,0.0,0.0,42.17,32.0,31.47,0.34,0.91,0.91,1.9,1.83,1.81,14.48,0.68,0.68,0.71,0.71,13.0,8.0,11.0,32.0,1.0,0.0,0.0,19.0,2.0,0.0,0.48,0.2,0.0,0.0,1.0,0.0,33.13,21.0,21.77,0.17,0.0,0.0,0.85,0.89,0.89,5.56,4.79,100.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,regular
8479066,2025,Ryan Lomberg,CGY,L,all,48,25671.0,605.0,7.38,0.44,0.48,0.48,0.51,0.49,0.5,544.0,51.45,4.36,3.41,12.42,1.72,27.64,20.45,4.35,4.32,4.31,3.0,1.0,47.0,23.0,13.0,83.0,7.0,3.0,5.0,0.0,16.0,0.0,28.0,18.0,44.0,67.0,11.0,37.0,4.0,107.0,2.0,16.0,54.0,11.0,5.0,1.74,1.41,1.21,1.0,0.0,2.0,82.73,70.0,69.81,7.0,0.71,1.01,0.21,4.86,4.81,4.8,605.0,28.0,46.0,83.0,448.0,115.0,96.0,72.0,322.0,4.0,8.0,148346.0,37.0,41.0,13.0,15.0,203.35,14.45,14.29,14.47,14.32,171.0,108.0,120.0,399.0,12.0,11.0,1.0,227.0,38.0,14.0,6.03,4.75,3.67,6.0,2.0,4.0,398.07,279.0,279.53,2.62,2.01,2.01,15.07,15.08,14.99,213.11,18.35,17.56,18.58,17.79,180.0,112.0,147.0,439.0,13.0,27.0,1.0,224.0,45.0,23.0,7.0,5.25,6.11,6.0,5.0,2.0,445.75,292.0,295.24,2.98,4.68,4.68,16.65,16.85,16.55,127.03,134.97,2531.0,2417.0,0.0,0.0,0.0,0.0,0.0,0.0,regular
8484821,2025,Sam Morton,CGY,C,all,3,1680.0,39.0,0.21,0.61,0.54,0.44,0.54,0.44,0.54,33.0,4.3,0.99,0.25,0.86,0.14,1.37,1.4,0.96,1.02,0.99,0.0,0.0,3.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,0.0,0.0,16.0,9.0,1.0,2.0,3.0,0.0,2.0,0.13,0.0,0.86,0.0,0.0,0.0,7.37,5.0,5.32,1.0,0.05,0.46,0.86,0.18,0.19,0.19,39.0,0.0,4.0,10.0,25.0,9.0,5.0,2.0,23.0,16.0,8.0,9420.0,0.0,2.0,1.0,1.0,11.7,1.2,1.17,1.24,1.21,11.0,4.0,7.0,22.0,0.0,2.0,0.0,13.0,0.0,2.0,0.33,0.0,0.86,0.0,0.0,0.0,23.08,15.0,15.74,0.12,0.86,0.86,0.46,0.48,0.47,13.31,0.78,0.77,0.73,0.73,13.0,6.0,9.0,28.0,1.0,1.0,0.0,18.0,0.0,1.0,0.56,0.0,0.21,1.0,0.0,0.0,26.7,19.0,18.0,0.17,0.21,0.21,0.74,0.71,0.71,7.79,6.66,163.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,regular
8484180,2025,Samuel Honzek,CGY,L,all,18,13329.0,342.0,6.86,0.47,0.5,0.49,0.54,0.5,0.52,165.0,24.33,2.83,1.76,5.64,0.92,13.01,9.83,2.8,2.84,2.81,0.0,2.0,22.0,12.0,8.0,42.0,4.0,2.0,2.0,0.0,1.0,1.0,13.0,15.0,20.0,32.0,1.0,2.0,6.0,35.0,1.0,9.0,25.0,6.0,3.0,0.91,0.69,1.23,0.0,0.0,2.0,41.49,34.0,33.64,1.0,0.37,0.28,0.47,2.74,2.74,2.72,342.0,27.0,65.0,55.0,195.0,49.0,46.0,39.0,208.0,6.0,5.0,52131.0,2.0,6.0,3.0,6.0,107.71,8.9,8.71,8.83,8.64,103.0,47.0,55.0,205.0,10.0,8.0,0.0,117.0,23.0,10.0,3.06,2.73,3.11,4.0,2.0,4.0,203.98,150.0,148.96,1.48,1.64,1.64,8.73,8.72,8.63,110.68,10.09,9.49,10.08,9.48,101.0,48.0,64.0,213.0,11.0,10.0,0.0,105.0,32.0,12.0,2.49,3.77,3.82,1.0,5.0,5.0,211.91,149.0,148.06,1.85,2.11,2.16,9.78,9.78,9.5,42.65,42.44,937.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0,regular
8482766,2025,William Stromgren,CGY,L,all,3,1312.0,32.0,-0.3,0.29,0.42,0.35,0.48,0.4,0.45,36.0,1.57,0.3,0.11,0.28,0.06,0.71,0.54,0.3,0.3,0.3,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06,0.0,0.24,0.0,0.0,0.0,2.04,2.0,2.05,0.0,0.02,0.0,0.0,0.32,0.33,0.33,32.0,1.0,0.0,5.0,26.0,4.0,6.0,3.0,19.0,0.0,0.0,9488.0,0.0,4.0,2.0,0.0,9.1,0.53,0.53,0.53,0.53,8.0,4.0,2.0,14.0,0.0,1.0,0.0,11.0,0.0,1.0,0.29,0.0,0.24,0.0,0.0,0.0,14.13,12.0,12.15,0.09,0.03,0.03,0.58,0.59,0.59,13.3,1.29,1.27,1.24,1.21,13.0,5.0,8.0,26.0,1.0,1.0,0.0,15.0,0.0,3.0,0.58,0.0,0.71,1.0,0.0,0.0,25.59,18.0,17.71,0.19,0.22,0.22,1.25,1.2,1.19,8.26,11.52,158.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,regular
8482165,2025,Yan Kuznetsov,CGY,D,all,40,48610.0,1176.0,8.05,0.48,0.49,0.47,0.52,0.47,0.51,144.0,43.03,2.89,2.34,12.83,1.41,24.08,17.45,2.76,2.9,2.77,3.0,2.0,44.0,17.0,35.0,96.0,9.0,4.0,4.0,1.0,9.0,0.0,26.0,18.0,40.0,57.0,9.0,18.0,0.0,52.0,4.0,37.0,56.0,3.0,2.0,1.23,0.4,1.26,3.0,0.0,1.0,95.28,61.0,61.07,25.0,0.49,0.64,0.56,2.82,2.82,2.78,1176.0,86.0,137.0,187.0,766.0,109.0,155.0,137.0,775.0,0.0,0.0,96593.0,18.0,4.0,2.0,66.0,388.96,34.84,33.36,34.62,33.17,364.0,163.0,230.0,757.0,26.0,36.0,3.0,400.0,87.0,40.0,11.2,10.75,12.89,10.0,8.0,8.0,753.29,527.0,526.16,5.15,7.52,7.52,32.47,32.41,31.58,441.47,38.48,36.88,38.9,37.28,387.0,213.0,271.0,871.0,36.0,42.0,2.0,438.0,128.0,34.0,13.21,16.11,9.16,15.0,15.0,6.0,878.47,600.0,604.46,6.89,7.1,7.1,38.27,38.61,37.54,84.77,89.38,1669.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,regular
8481068,2025,Yegor Sharangovich,CGY,C,all,50,48206.0,1020.0,21.4,0.49,0.47,0.53,0.49,0.52,0.48,288.0,109.45,11.75,7.74,25.18,3.8,57.59,42.94,11.2,11.73,11.18,6.0,3.0,99.0,50.0,57.0,206.0,20.0,11.0,8.0,4.0,14.0,0.0,55.0,61.0,88.0,138.0,4.0,8.0,19.0,14.0,12.0,35.0,104.0,31.0,14.0,3.21,4.07,4.47,3.0,4.0,4.0,205.35,149.0,147.97,11.0,1.7,1.28,3.83,9.62,9.57,9.3,1020.0,142.0,94.0,147.0,637.0,154.0,159.0,141.0,566.0,19.0,46.0,133297.0,8.0,10.0,5.0,20.0,443.19,39.56,37.85,39.55,37.86,413.0,193.0,261.0,867.0,35.0,54.0,7.0,462.0,105.0,39.0,12.8,13.16,13.6,13.0,11.0,11.0,867.21,606.0,607.89,6.89,10.89,10.89,35.56,35.56,34.77,415.87,41.23,38.69,41.49,38.95,389.0,173.0,208.0,770.0,45.0,48.0,3.0,403.0,118.0,41.0,11.81,14.54,14.86,22.0,15.0,8.0,775.23,562.0,563.74,6.2,9.88,9.88,37.54,37.75,37.17,104.65,118.13,2131.0,2237.0,0.0,0.0,0.0,0.0,0.0,0.0,regular
8480727,2025,Zach Whitecloud,CGY,D,all,53,61310.0,1306.0,11.83,0.42,0.58,0.47,0.53,0.46,0.55,192.0,48.85,1.89,2.7,12.65,1.55,29.79,22.4,1.87,1.88,1.86,2.0,4.0,43.0,28.0,55.0,126.0,8.0,2.0,1.0,0.0,20.0,0.0,22.0,26.0,41.0,69.0,11.0,22.0,0.0,85.0,10.0,41.0,68.0,2.0,1.0,1.38,0.31,0.21,1.0,1.0,0.0,124.79,71.0,70.57,31.0,0.54,0.01,0.03,2.4,2.39,2.36,1306.0,117.0,160.0,212.0,817.0,206.0,187.0,179.0,734.0,0.0,0.0,133944.0,22.0,12.0,6.0,73.0,450.34,35.73,34.81,35.66,34.74,402.0,216.0,265.0,883.0,36.0,35.0,7.0,479.0,109.0,30.0,13.05,13.91,8.78,15.0,16.0,5.0,876.43,618.0,614.11,6.09,6.53,6.53,35.23,35.18,34.69,531.63,50.35,47.4,50.74,47.81,468.0,261.0,278.0,1007.0,53.0,74.0,12.0,555.0,120.0,54.0,16.7,15.23,18.41,21.0,14.0,18.0,1018.61,729.0,737.57,8.26,14.71,14.71,43.9,44.35,43.05,131.01,95.79,2307.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,regular
8484768,2025,Zayne Parekh,CGY,D,all,11,9744.0,220.0,4.02,0.51,0.48,0.59,0.5,0.56,0.5,55.0,11.55,0.61,0.77,2.86,0.37,7.47,4.93,0.6,0.6,0.59,0.0,1.0,11.0,6.0,18.0,35.0,1.0,0.0,2.0,0.0,2.0,0.0,7.0,6.0,11.0,17.0,0.0,0.0,0.0,5.0,3.0,17.0,16.0,1.0,0.0,0.52,0.09,0.0,0.0,0.0,0.0,34.51,17.0,16.74,13.0,0.17,0.2,0.0,0.78,0.77,0.76,220.0,43.0,5.0,27.0,145.0,30.0,38.0,21.0,131.0,0.0,0.0,29916.0,0.0,8.0,4.0,5.0,97.48,8.23,7.88,8.23,7.88,89.0,41.0,57.0,187.0,5.0,8.0,0.0,100.0,23.0,7.0,2.83,3.09,2.31,3.0,1.0,1.0,185.5,130.0,129.47,1.51,1.83,1.83,7.91,7.92,7.64,72.72,8.06,7.79,8.12,7.85,71.0,30.0,28.0,129.0,4.0,6.0,0.0,76.0,15.0,10.0,2.02,1.67,4.37,1.0,0.0,3.0,130.66,101.0,101.96,0.94,0.63,0.63,8.37,8.41,8.19,22.47,24.15,494.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,regular
8481568,2025,Alex Vlasic,CHI,D,all,55,69053.0,1371.0,10.65,0.38,0.49,0.42,0.49,0.41,0.49,110.0,62.64,2.39,3.32,19.17,2.25,38.21,27.67,2.34,2.35,2.31,7.0,5.0,58.0,35.0,60.0,153.0,14.0,2.0,7.0,1.0,20.0,1.0,26.0,37.0,56.0,91.0,4.0,11.0,0.0,19.0,19.0,59.0,89.0,2.0,2.0,1.49,0.26,0.64,1.0,1.0,0.0,150.02,93.0,91.02,44.0,0.68,0.69,0.44,2.63,2.58,2.56,1371.0,87.0,268.0,249.0,767.0,149.0,141.0,212.0,869.0,0.0,0.0,132204.0,11.0,17.0,7.0,78.0,460.85,39.44,38.23,39.37,38.15,394.0,241.0,247.0,882.0,36.0,57.0,6.0,493.0,102.0,40.0,13.85,12.47,13.11,13.0,12.0,11.0,877.47,635.0,630.5,6.15,9.14,8.61,36.99,36.86,36.2,684.85,65.69,62.2,65.62,62.16,589.0,330.0,308.0,1227.0,64.0,72.0,9.0,680.0,168.0,71.0,19.58,20.55,25.55,24.0,19.0,21.0,1229.17,919.0,918.24,11.65,15.81,15.81,61.53,61.52,60.31,108.87,113.89,1965.0,2027.0,0.0,0.0,0.0,0.0,0.0,0.0,regular
